Date,Time,RMS(mV),Activation(%),MDF(Hz),Fatigue(%),Quality
2026-07-11,'19:12:28.160',3.428,0.0,69.7,13.6,99
2026-07-11,'19:12:28.260',3.178,0.0,80.8,13.5,99
2026-07-11,'19:12:29.171',3.079,0.0,92.9,13.5,99
2026-07-11,'19:12:29.193',3.081,0.0,103.1,13.5,99
2026-07-11,'19:12:29.292',3.744,0.0,104.4,13.5,99
2026-07-11,'19:12:29.391',4.056,0.0,85.4,13.4,99
2026-07-11,'19:12:29.491',4.117,0.0,72.9,13.4,99
2026-07-11,'19:12:30.194',3.490,0.0,74.4,13.4,99
2026-07-11,'19:12:30.216',3.478,0.0,75.9,13.4,99
2026-07-11,'19:12:30.316',3.384,0.0,79.5,13.3,99
2026-07-11,'19:12:30.414',3.494,0.0,70.4,13.3,99
2026-07-11,'19:12:31.008',3.527,0.0,63.5,13.3,99
2026-07-11,'19:12:31.029',3.617,0.0,59.0,13.3,99
2026-07-11,'19:12:31.128',3.636,0.0,65.4,13.2,99
2026-07-11,'19:12:31.228',3.634,0.0,60.0,13.2,99
2026-07-11,'19:12:31.329',3.927,0.0,56.4,13.2,99
2026-07-11,'19:12:31.429',4.106,0.0,53.6,13.1,99
2026-07-11,'19:12:32.136',3.953,0.0,52.2,13.1,99
2026-07-11,'19:12:32.158',3.977,0.0,51.3,13.1,99
2026-07-11,'19:12:32.256',4.498,0.0,51.5,13.1,99
2026-07-11,'19:12:32.356',4.343,0.0,51.0,13.0,99
2026-07-11,'19:12:32.457',4.648,0.0,50.3,13.0,99
2026-07-11,'19:12:32.557',4.819,0.0,55.8,13.0,99
2026-07-11,'19:12:32.657',6.787,0.0,66.4,13.0,99
2026-07-11,'19:12:32.756',15.635,2.7,69.2,12.9,99
2026-07-11,'19:12:32.856',23.389,5.8,71.0,12.9,79
2026-07-11,'19:12:32.956',27.704,7.5,71.7,12.9,79
2026-07-11,'19:12:34.075',26.073,6.8,73.3,12.9,79
2026-07-11,'19:12:34.096',26.227,6.9,74.7,12.8,79
2026-07-11,'19:12:34.196',19.998,4.4,76.1,12.8,79
2026-07-11,'19:12:34.296',12.146,1.3,81.4,12.8,99
2026-07-11,'19:12:34.395',15.466,2.7,86.8,12.8,99
2026-07-11,'19:12:34.495',15.467,2.7,89.9,12.7,99
2026-07-11,'19:12:34.595',13.251,1.8,93.3,12.7,99
2026-07-11,'19:12:34.696',9.702,0.4,96.0,12.7,99
2026-07-11,'19:12:34.796',9.563,0.3,100.6,12.7,99
2026-07-11,'19:12:34.895',9.556,0.3,95.6,12.6,99
2026-07-11,'19:12:35.510',8.969,0.1,98.2,12.6,99
2026-07-11,'19:12:35.531',8.974,0.1,100.4,12.6,99
2026-07-11,'19:12:35.631',10.415,0.7,101.4,12.6,99
2026-07-11,'19:12:35.731',14.092,2.1,106.3,12.5,99
2026-07-11,'19:12:35.831',16.051,2.9,111.7,12.5,99
2026-07-11,'19:12:35.931',15.629,2.7,113.3,12.5,99
2026-07-11,'19:12:36.030',13.105,1.7,113.6,12.5,99
2026-07-11,'19:12:36.130',11.090,0.9,115.4,12.4,99
2026-07-11,'19:12:36.230',9.438,0.3,117.2,12.4,99
2026-07-11,'19:12:36.331',7.971,0.0,120.9,12.4,99
2026-07-11,'19:12:37.453',7.739,0.0,126.2,12.4,99
2026-07-11,'19:12:37.474',7.794,0.0,130.8,12.3,99
2026-07-11,'19:12:37.574',7.291,0.0,135.4,12.3,99
2026-07-11,'19:12:37.674',6.231,0.0,134.7,12.3,99
2026-07-11,'19:12:37.773',5.573,0.0,122.2,12.3,99
2026-07-11,'19:12:37.873',5.176,0.0,109.4,12.2,99
2026-07-11,'19:12:37.973',4.873,0.0,112.4,12.2,99
2026-07-11,'19:12:38.074',4.237,0.0,123.3,12.2,99
2026-07-11,'19:12:38.174',5.374,0.0,124.2,12.2,99
2026-07-11,'19:12:38.273',5.775,0.0,102.5,12.1,99
2026-07-11,'19:12:38.883',6.080,0.0,84.1,12.1,99
2026-07-11,'19:12:38.904',6.067,0.0,72.2,12.1,99
2026-07-11,'19:12:39.003',6.143,0.0,66.7,12.1,99
2026-07-11,'19:12:39.103',6.049,0.0,61.9,12.0,99
2026-07-11,'19:12:39.204',5.944,0.0,72.5,12.0,99
2026-07-11,'19:12:39.304',4.678,0.0,82.8,12.0,99
2026-07-11,'19:12:39.403',4.579,0.0,91.2,12.0,99
2026-07-11,'19:12:39.503',4.609,0.0,100.1,11.9,99
2026-07-11,'19:12:39.603',4.526,0.0,103.5,11.9,99
2026-07-11,'19:12:39.704',4.522,0.0,107.2,11.9,99
2026-07-11,'19:12:40.820',4.323,0.0,112.8,11.9,99
2026-07-11,'19:12:40.842',4.479,0.0,117.6,11.8,99
2026-07-11,'19:12:40.942',4.784,0.0,114.9,11.8,99
2026-07-11,'19:12:41.042',4.589,0.0,121.8,11.8,99
2026-07-11,'19:12:41.141',4.751,0.0,125.7,11.8,99
2026-07-11,'19:12:41.241',4.497,0.0,129.1,11.8,99
2026-07-11,'19:12:41.341',4.532,0.0,131.9,11.7,99
2026-07-11,'19:12:41.442',4.256,0.0,134.3,11.7,99
2026-07-11,'19:12:41.542',5.059,0.0,132.1,11.7,99
2026-07-11,'19:12:41.641',5.438,0.0,103.8,11.7,99
2026-07-11,'19:12:42.257',5.509,0.0,87.3,11.6,99
2026-07-11,'19:12:42.278',5.506,0.0,76.9,11.6,99
2026-07-11,'19:12:42.378',5.066,0.0,82.6,11.6,99
2026-07-11,'19:12:42.478',4.481,0.0,84.2,11.6,99
2026-07-11,'19:12:42.578',4.558,0.0,91.2,11.5,99
2026-07-11,'19:12:42.678',4.675,0.0,100.2,11.5,99
2026-07-11,'19:12:42.777',5.022,0.0,110.6,11.5,99
2026-07-11,'19:12:42.877',5.013,0.0,114.1,11.5,99
2026-07-11,'19:12:42.977',4.870,0.0,118.2,11.4,99
2026-07-11,'19:12:43.078',4.758,0.0,122.3,11.4,99
2026-07-11,'19:12:44.296',4.617,0.0,125.8,11.4,99
2026-07-11,'19:12:44.318',4.625,0.0,128.7,11.4,99
2026-07-11,'19:12:44.416',4.724,0.0,130.4,11.4,99
2026-07-11,'19:12:44.516',4.796,0.0,133.6,11.3,99
2026-07-11,'19:12:44.616',4.264,0.0,135.5,11.3,99
2026-07-11,'19:12:44.717',3.735,0.0,138.1,11.3,99
2026-07-11,'19:12:44.817',4.059,0.0,142.1,11.3,99
2026-07-11,'19:12:44.917',4.259,0.0,139.4,11.2,99
2026-07-11,'19:12:45.016',5.114,0.0,115.5,11.2,99
2026-07-11,'19:12:45.115',5.358,0.0,92.9,11.2,99
2026-07-11,'19:12:45.733',5.448,0.0,79.6,11.2,99
2026-07-11,'19:12:45.753',5.448,0.0,71.4,11.2,99
2026-07-11,'19:12:45.854',5.250,0.0,74.7,11.1,99
2026-07-11,'19:12:45.954',5.026,0.0,82.0,11.1,99
2026-07-11,'19:12:46.054',5.548,0.0,91.1,11.1,99
2026-07-11,'19:12:46.153',6.249,0.0,103.2,11.1,99
2026-07-11,'19:12:46.253',9.384,0.3,110.2,11.0,99
2026-07-11,'19:12:46.353',10.200,0.6,110.2,11.0,99
2026-07-11,'19:12:46.454',11.902,1.3,100.9,11.0,99
2026-07-11,'19:12:46.554',10.428,0.7,94.7,11.0,99
2026-07-11,'19:12:47.670',9.503,0.3,95.6,11.0,99
2026-07-11,'19:12:47.692',9.504,0.3,96.3,10.9,99
2026-07-11,'19:12:47.790',7.952,0.0,100.2,10.9,99
2026-07-11,'19:12:47.890',8.513,0.0,104.2,10.9,99
2026-07-11,'19:12:47.990',9.408,0.3,108.0,10.9,99
2026-07-11,'19:12:48.091',9.976,0.5,111.4,10.8,99
2026-07-11,'19:12:48.191',12.108,1.3,103.4,10.8,99
2026-07-11,'19:12:48.290',15.496,2.7,102.8,10.8,99
2026-07-11,'19:12:48.390',15.188,2.5,98.6,10.8,99
2026-07-11,'19:12:48.490',13.753,2.0,93.6,10.8,99
2026-07-11,'19:12:49.107',7.280,0.0,82.0,10.7,99
2026-07-11,'19:12:49.127',7.275,0.0,74.6,10.7,99
2026-07-11,'19:12:49.228',7.953,0.0,84.1,10.7,99
2026-07-11,'19:12:49.328',8.021,0.0,86.1,10.7,99
2026-07-11,'19:12:49.428',9.788,0.4,89.0,10.7,99
2026-07-11,'19:12:49.527',9.380,0.3,90.5,10.6,99
2026-07-11,'19:12:49.627',9.296,0.2,93.0,10.6,99
2026-07-11,'19:12:49.727',7.069,0.0,96.4,10.6,99
2026-07-11,'19:12:49.828',4.910,0.0,101.1,10.6,99
2026-07-11,'19:12:49.928',4.186,0.0,101.8,10.5,99
2026-07-11,'19:12:51.145',4.816,0.0,101.2,10.5,99
2026-07-11,'19:12:51.167',4.841,0.0,100.6,10.5,99
2026-07-11,'19:12:51.265',4.714,0.0,96.9,10.5,99
2026-07-11,'19:12:51.365',4.559,0.0,101.8,10.5,99
2026-07-11,'19:12:51.466',3.844,0.0,104.5,10.4,99
2026-07-11,'19:12:51.566',3.837,0.0,106.7,10.4,99
2026-07-11,'19:12:51.666',3.775,0.0,97.8,10.4,99
2026-07-11,'19:12:51.765',3.675,0.0,101.6,10.4,99
2026-07-11,'19:12:51.864',4.436,0.0,104.9,10.4,99
2026-07-11,'19:12:51.965',4.822,0.0,85.9,10.3,99
2026-07-11,'19:12:52.582',5.031,0.0,73.8,10.3,99
2026-07-11,'19:12:52.604',5.031,0.0,66.1,10.3,99
2026-07-11,'19:12:52.703',4.840,0.0,77.7,10.3,99
2026-07-11,'19:12:52.803',4.341,0.0,84.9,10.3,99
2026-07-11,'19:12:52.902',4.105,0.0,88.1,10.2,99
2026-07-11,'19:12:53.002',3.986,0.0,93.7,10.2,99
2026-07-11,'19:12:53.102',3.828,0.0,102.2,10.2,99
2026-07-11,'19:12:53.203',3.872,0.0,108.9,10.2,99
2026-07-11,'19:12:53.303',3.766,0.0,113.7,10.2,99
2026-07-11,'19:12:53.402',3.995,0.0,114.2,10.1,99
2026-07-11,'19:12:54.519',3.913,0.0,113.6,10.1,99
2026-07-11,'19:12:54.541',3.892,0.0,113.3,10.1,99
2026-07-11,'19:12:54.639',3.989,0.0,118.2,10.1,99
2026-07-11,'19:12:54.739',4.032,0.0,122.3,10.1,99
2026-07-11,'19:12:54.839',3.998,0.0,125.5,10.0,99
2026-07-11,'19:12:54.940',3.839,0.0,129.3,10.0,99
2026-07-11,'19:12:55.040',3.751,0.0,132.3,10.0,99
2026-07-11,'19:12:55.139',3.834,0.0,134.5,10.0,99
2026-07-11,'19:12:55.239',4.624,0.0,116.8,10.0,99
2026-07-11,'19:12:55.339',4.751,0.0,93.7,9.9,99
2026-07-11,'19:12:55.955',4.715,0.0,78.4,9.9,99
2026-07-11,'19:12:55.976',4.727,0.0,68.4,9.9,99
2026-07-11,'19:12:56.077',4.325,0.0,77.2,9.9,99
2026-07-11,'19:12:56.177',4.080,0.0,81.7,9.9,99
2026-07-11,'19:12:56.276',4.113,0.0,89.8,9.8,99
2026-07-11,'19:12:56.376',4.084,0.0,98.2,9.8,99
2026-07-11,'19:12:56.476',4.132,0.0,105.2,9.8,99
2026-07-11,'19:12:56.577',4.169,0.0,111.2,9.8,99
2026-07-11,'19:12:56.677',3.758,0.0,116.6,9.8,99
2026-07-11,'19:12:56.777',3.679,0.0,121.1,9.7,99
2026-07-11,'19:12:57.892',3.606,0.0,118.9,9.7,99
2026-07-11,'19:12:57.914',3.825,0.0,117.6,9.7,99
2026-07-11,'19:12:58.012',3.927,0.0,126.1,9.7,99
2026-07-11,'19:12:58.112',3.838,0.0,129.6,9.7,99
2026-07-11,'19:12:58.212',3.828,0.0,132.4,9.6,99
2026-07-11,'19:12:58.313',3.760,0.0,134.6,9.6,99
2026-07-11,'19:12:58.413',3.907,0.0,136.5,9.6,99
2026-07-11,'19:12:58.513',3.892,0.0,136.9,9.6,99
2026-07-11,'19:12:58.612',4.777,0.0,112.1,9.6,99
2026-07-11,'19:12:58.712',4.972,0.0,90.1,9.5,99
2026-07-11,'19:12:59.328',4.995,0.0,77.1,9.5,99
2026-07-11,'19:12:59.348',4.995,0.0,68.7,9.5,99
2026-07-11,'19:12:59.449',4.542,0.0,79.9,9.5,99
2026-07-11,'19:12:59.549',4.214,0.0,83.4,9.5,99
2026-07-11,'19:12:59.648',4.225,0.0,89.7,9.4,99
2026-07-11,'19:12:59.748',3.918,0.0,98.4,9.4,99
2026-07-11,'19:12:59.848',3.650,0.0,103.0,9.4,99
2026-07-11,'19:12:59.949',3.701,0.0,106.6,9.4,99
2026-07-11,'19:13:00.049',3.934,0.0,112.6,9.4,99
2026-07-11,'19:13:01.062',3.933,0.0,117.7,9.4,99
2026-07-11,'19:13:01.685',3.932,0.0,122.0,9.3,99
2026-07-11,'19:13:01.707',3.933,0.0,125.7,9.3,99
2026-07-11,'19:13:01.807',4.040,0.0,129.3,9.3,99
2026-07-11,'19:13:01.906',4.017,0.0,132.8,9.3,99
2026-07-11,'19:13:02.006',3.701,0.0,135.1,9.3,99
2026-07-11,'19:13:02.106',3.479,0.0,132.7,9.2,99
2026-07-11,'19:13:02.207',3.024,0.0,134.5,9.2,99
2026-07-11,'19:13:02.307',3.382,0.0,136.1,9.2,99
2026-07-11,'19:13:02.407',4.515,0.0,128.7,9.2,99
2026-07-11,'19:13:02.506',4.960,0.0,101.5,9.2,99
2026-07-11,'19:13:03.110',4.926,0.0,83.4,9.1,99
2026-07-11,'19:13:03.131',4.928,0.0,71.6,9.1,99
2026-07-11,'19:13:03.230',4.440,0.0,74.0,9.1,99
2026-07-11,'19:13:03.331',4.148,0.0,75.0,9.1,99
2026-07-11,'19:13:03.431',4.184,0.0,82.3,9.1,99
2026-07-11,'19:13:03.531',3.893,0.0,88.9,9.1,99
2026-07-11,'19:13:04.128',4.022,0.0,93.0,9.0,99
2026-07-11,'19:13:04.150',4.161,0.0,96.4,9.0,99
2026-07-11,'19:13:04.248',4.144,0.0,100.7,9.0,99
2026-07-11,'19:13:04.348',3.952,0.0,104.6,9.0,99
2026-07-11,'19:13:04.951',4.266,0.0,113.0,9.0,99
2026-07-11,'19:13:04.972',4.262,0.0,120.2,9.0,99
2026-07-11,'19:13:05.072',4.389,0.0,125.6,8.9,99
2026-07-11,'19:13:05.172',4.821,0.0,127.5,8.9,99
2026-07-11,'19:13:05.272',4.598,0.0,124.2,8.9,99
2026-07-11,'19:13:05.371',4.154,0.0,123.3,8.9,99
2026-07-11,'19:13:05.470',3.702,0.0,126.7,8.9,99
2026-07-11,'19:13:05.571',3.408,0.0,129.9,8.8,99
2026-07-11,'19:13:05.672',4.243,0.0,131.0,8.8,99
2026-07-11,'19:13:05.772',4.496,0.0,102.2,8.8,99
2026-07-11,'19:13:06.382',4.913,0.0,83.9,8.8,99
2026-07-11,'19:13:06.404',4.917,0.0,72.0,8.8,99
2026-07-11,'19:13:06.502',4.758,0.0,67.4,8.8,99
2026-07-11,'19:13:06.602',4.658,0.0,71.9,8.7,99
2026-07-11,'19:13:07.195',4.405,0.0,73.3,8.7,99
2026-07-11,'19:13:07.216',4.405,0.0,74.4,8.7,99
2026-07-11,'19:13:07.315',4.752,0.0,85.2,8.7,99
2026-07-11,'19:13:07.416',4.755,0.0,72.9,8.7,99
2026-07-11,'19:13:07.516',4.668,0.0,66.0,8.7,99
2026-07-11,'19:13:07.615',4.403,0.0,72.5,8.6,99
2026-07-11,'19:13:08.221',4.002,0.0,83.4,8.6,99
2026-07-11,'19:13:08.243',4.179,0.0,92.6,8.6,99
2026-07-11,'19:13:08.341',4.618,0.0,97.5,8.6,99
2026-07-11,'19:13:08.441',4.751,0.0,80.6,8.6,99
2026-07-11,'19:13:08.542',5.011,0.0,70.2,8.5,99
2026-07-11,'19:13:08.642',4.296,0.0,80.8,8.5,99
2026-07-11,'19:13:08.741',3.948,0.0,86.4,8.5,99
2026-07-11,'19:13:08.841',3.501,0.0,82.9,8.5,99
2026-07-11,'19:13:08.941',4.054,0.0,88.3,8.5,99
2026-07-11,'19:13:09.042',4.407,0.0,76.0,8.5,99
2026-07-11,'19:13:09.652',4.674,0.0,70.4,8.4,99
2026-07-11,'19:13:09.674',4.672,0.0,67.3,8.4,99
2026-07-11,'19:13:10.372',4.746,0.0,70.4,8.4,99
2026-07-11,'19:13:10.393',4.749,0.0,72.9,8.4,99
2026-07-11,'19:13:10.493',4.412,0.0,66.0,8.4,99
2026-07-11,'19:13:10.592',4.197,0.0,69.0,8.4,99
2026-07-11,'19:13:10.693',4.031,0.0,78.6,8.3,99
2026-07-11,'19:13:10.793',3.878,0.0,89.2,8.3,99
2026-07-11,'19:13:10.892',3.729,0.0,95.6,8.3,99
2026-07-11,'19:13:10.992',3.834,0.0,95.8,8.3,99
2026-07-11,'19:13:11.594',3.418,0.0,106.4,8.3,99
2026-07-11,'19:13:11.615',3.417,0.0,115.6,8.3,99
2026-07-11,'19:13:11.714',3.648,0.0,123.0,8.2,99
2026-07-11,'19:13:11.815',3.652,0.0,126.5,8.2,99
2026-07-11,'19:13:11.915',3.756,0.0,121.1,8.2,99
2026-07-11,'19:13:12.014',3.723,0.0,120.3,8.2,99
2026-07-11,'19:13:12.114',3.573,0.0,124.3,8.2,99
2026-07-11,'19:13:12.214',3.747,0.0,131.1,8.2,99
2026-07-11,'19:13:12.315',4.354,0.0,136.3,8.1,99
2026-07-11,'19:13:12.415',4.937,0.0,107.3,8.1,99
2026-07-11,'19:13:13.532',5.053,0.0,87.5,8.1,99
2026-07-11,'19:13:13.554',5.114,0.0,74.6,8.1,99
2026-07-11,'19:13:13.652',4.640,0.0,71.8,8.1,99
2026-07-11,'19:13:13.752',3.969,0.0,78.9,8.1,99
2026-07-11,'19:13:13.852',3.758,0.0,85.1,8.0,99
2026-07-11,'19:13:13.952',3.501,0.0,94.1,8.0,99
2026-07-11,'19:13:14.053',3.384,0.0,102.5,8.0,99
2026-07-11,'19:13:14.153',3.472,0.0,109.3,8.0,99
2026-07-11,'19:13:14.252',3.826,0.0,114.9,8.0,99
2026-07-11,'19:13:14.351',3.878,0.0,119.4,8.0,99
2026-07-11,'19:13:14.966',3.665,0.0,123.4,8.0,99
2026-07-11,'19:13:14.986',3.710,0.0,126.7,7.9,99
2026-07-11,'19:13:15.087',4.358,0.0,123.3,7.9,99
2026-07-11,'19:13:15.187',4.682,0.0,97.9,7.9,99
2026-07-11,'19:13:15.287',4.631,0.0,99.9,7.9,99
2026-07-11,'19:13:15.386',3.869,0.0,106.8,7.9,99
2026-07-11,'19:13:15.486',3.332,0.0,114.3,7.9,99
2026-07-11,'19:13:15.586',3.419,0.0,117.6,7.8,99
2026-07-11,'19:13:15.687',4.076,0.0,119.5,7.8,99
2026-07-11,'19:13:15.787',4.407,0.0,95.4,7.8,99
2026-07-11,'19:13:16.906',4.477,0.0,79.8,7.8,99
2026-07-11,'19:13:16.928',4.475,0.0,69.8,7.8,99
2026-07-11,'19:13:17.026',4.316,0.0,72.2,7.8,99
2026-07-11,'19:13:17.126',3.718,0.0,75.5,7.7,99
2026-07-11,'19:13:17.226',3.766,0.0,81.9,7.7,99
2026-07-11,'19:13:17.327',3.449,0.0,92.7,7.7,99
2026-07-11,'19:13:17.427',3.776,0.0,101.2,7.7,99
2026-07-11,'19:13:17.527',3.872,0.0,105.3,7.7,99
2026-07-11,'19:13:17.626',3.895,0.0,109.1,7.7,99
2026-07-11,'19:13:17.727',3.738,0.0,109.2,7.7,99
2026-07-11,'19:13:18.342',3.874,0.0,114.2,7.6,99
2026-07-11,'19:13:18.362',3.879,0.0,118.4,7.6,99
2026-07-11,'19:13:18.463',4.315,0.0,120.4,7.6,99
2026-07-11,'19:13:18.563',7.365,0.0,111.1,7.6,99
2026-07-11,'19:13:18.663',10.562,0.8,105.1,7.6,99
2026-07-11,'19:13:18.762',15.370,2.7,105.4,7.6,99
2026-07-11,'19:13:18.862',17.997,3.7,105.3,7.5,79
2026-07-11,'19:13:18.963',23.118,5.7,109.0,7.5,79
2026-07-11,'19:13:19.063',24.101,6.1,110.6,7.5,79
2026-07-11,'19:13:19.163',24.613,6.3,115.0,7.5,79
2026-07-11,'19:13:20.382',21.453,5.1,115.3,7.5,79
2026-07-11,'19:13:20.403',21.404,5.0,115.4,7.5,79
2026-07-11,'19:13:20.502',16.610,3.1,111.4,7.5,99
2026-07-11,'19:13:20.602',12.052,1.3,112.4,7.4,99
2026-07-11,'19:13:20.703',11.236,1.0,113.4,7.4,99
2026-07-11,'19:13:20.803',10.584,0.8,112.7,7.4,99
2026-07-11,'19:13:20.902',10.651,0.8,113.5,7.4,99
2026-07-11,'19:13:21.002',9.344,0.3,119.0,7.4,99
2026-07-11,'19:13:21.102',10.865,0.9,123.2,7.4,99
2026-07-11,'19:13:21.203',11.548,1.1,108.5,7.4,99
2026-07-11,'19:13:21.816',11.996,1.3,105.1,7.3,99
2026-07-11,'19:13:21.838',11.906,1.3,103.2,7.3,99
2026-07-11,'19:13:21.937',12.167,1.4,103.9,7.3,99
2026-07-11,'19:13:22.036',10.195,0.6,104.7,7.3,99
2026-07-11,'19:13:22.136',9.735,0.4,102.8,7.3,99
2026-07-11,'19:13:22.236',10.450,0.7,104.0,7.3,99
2026-07-11,'19:13:22.337',11.196,1.0,106.0,7.3,99
2026-07-11,'19:13:22.437',10.675,0.8,110.7,7.2,99
2026-07-11,'19:13:22.537',10.747,0.8,111.7,7.2,99
2026-07-11,'19:13:22.636',10.152,0.6,108.6,7.2,99
2026-07-11,'19:13:23.755',12.711,1.6,104.8,7.2,99
2026-07-11,'19:13:23.776',12.709,1.6,102.6,7.2,99
2026-07-11,'19:13:23.875',12.374,1.5,108.6,7.2,99
2026-07-11,'19:13:23.975',13.511,1.9,112.4,7.2,99
2026-07-11,'19:13:24.076',13.803,2.0,113.6,7.1,99
2026-07-11,'19:13:24.176',15.543,2.7,112.0,7.1,99
2026-07-11,'19:13:24.275',16.433,3.1,108.5,7.1,99
2026-07-11,'19:13:24.375',14.459,2.3,100.8,7.1,99
2026-07-11,'19:13:24.475',12.538,1.5,99.1,7.1,99
2026-07-11,'19:13:24.576',9.136,0.2,105.5,7.1,99
2026-07-11,'19:13:25.190',9.058,0.2,109.9,7.1,99
2026-07-11,'19:13:25.212',9.048,0.2,113.7,7.0,99
2026-07-11,'19:13:25.312',9.260,0.2,116.7,7.0,99
2026-07-11,'19:13:25.410',9.672,0.4,119.8,7.0,99
2026-07-11,'19:13:25.510',9.937,0.5,117.8,7.0,99
2026-07-11,'19:13:25.610',9.893,0.5,116.4,7.0,99
2026-07-11,'19:13:25.711',10.067,0.6,112.4,7.0,99
2026-07-11,'19:13:25.811',11.115,1.0,113.8,7.0,99
2026-07-11,'19:13:25.911',11.974,1.3,118.5,6.9,99
2026-07-11,'19:13:26.010',11.571,1.2,110.8,6.9,99
2026-07-11,'19:13:27.138',10.633,0.8,110.9,6.9,99
2026-07-11,'19:13:27.159',10.605,0.8,111.2,6.9,99
2026-07-11,'19:13:27.258',14.230,2.2,112.0,6.9,99
2026-07-11,'19:13:27.359',18.340,3.8,113.4,6.9,79
2026-07-11,'19:13:27.459',20.016,4.5,116.6,6.9,79
2026-07-11,'19:13:27.559',19.686,4.4,117.7,6.8,79
2026-07-11,'19:13:27.658',17.033,3.3,110.0,6.8,99
2026-07-11,'19:13:27.758',24.964,6.4,104.8,6.8,79
2026-07-11,'19:13:27.858',30.180,8.5,104.2,6.8,79
2026-07-11,'19:13:27.959',33.017,9.6,105.7,6.8,79
2026-07-11,'19:13:29.199',38.928,11.9,104.7,6.8,79
2026-07-11,'19:13:29.221',42.391,13.3,104.1,6.8,79
2026-07-11,'19:13:29.319',63.682,21.7,101.5,6.7,64
2026-07-11,'19:13:29.419',72.873,25.3,100.3,6.7,64
2026-07-11,'19:13:29.519',71.552,24.8,100.2,6.7,64
2026-07-11,'19:13:29.620',55.891,18.6,100.8,6.7,64
2026-07-11,'19:13:30.409',43.935,13.9,103.6,6.7,64
2026-07-11,'19:13:30.430',43.959,13.9,106.0,6.7,64
2026-07-11,'19:13:30.530',41.936,13.1,109.8,6.7,79
2026-07-11,'19:13:30.629',46.624,15.0,114.4,6.7,64
2026-07-11,'19:13:31.223',52.249,17.2,120.1,6.6,64
2026-07-11,'19:13:31.244',52.263,17.2,125.0,6.6,64
2026-07-11,'19:13:31.344',59.989,20.3,124.7,6.6,64
2026-07-11,'19:13:31.444',52.830,17.4,124.0,6.6,64
2026-07-11,'19:13:31.543',53.432,17.7,125.1,6.6,64
2026-07-11,'19:13:31.643',47.061,15.2,128.8,6.6,64
2026-07-11,'19:13:31.743',46.870,15.1,131.8,6.6,64
2026-07-11,'19:13:31.844',36.231,10.9,130.8,6.5,79
2026-07-11,'19:13:31.944',32.322,9.3,116.4,6.5,79
2026-07-11,'19:13:32.044',29.894,8.4,108.5,6.5,79
2026-07-11,'19:13:32.654',38.318,11.7,107.0,6.5,79
2026-07-11,'19:13:32.675',38.672,11.8,106.2,6.5,79
2026-07-11,'19:13:33.262',52.329,17.2,107.8,6.5,64
2026-07-11,'19:13:33.283',52.412,17.3,109.2,6.5,64
2026-07-11,'19:13:33.382',57.671,19.3,114.6,6.5,64
2026-07-11,'19:13:33.482',55.656,18.5,120.4,6.4,64
2026-07-11,'19:13:33.583',42.418,13.3,123.8,6.4,79
2026-07-11,'19:13:33.683',39.662,12.2,125.9,6.4,79
2026-07-11,'19:13:33.782',47.536,15.3,125.4,6.4,64
2026-07-11,'19:13:33.882',53.355,17.6,124.8,6.4,64
2026-07-11,'19:13:34.493',55.733,18.6,115.7,6.4,64
2026-07-11,'19:13:34.514',55.731,18.6,109.7,6.4,64
2026-07-11,'19:13:34.614',45.165,14.4,112.0,6.4,64
2026-07-11,'19:13:34.714',36.335,10.9,115.4,6.3,79
2026-07-11,'19:13:34.814',30.422,8.6,121.2,6.3,79
2026-07-11,'19:13:34.913',32.738,9.5,123.6,6.3,79
2026-07-11,'19:13:35.012',29.011,8.0,124.4,6.3,79
2026-07-11,'19:13:35.113',35.464,10.6,124.6,6.3,79
2026-07-11,'19:13:35.214',32.120,9.3,123.1,6.3,79
2026-07-11,'19:13:35.314',30.652,8.7,124.7,6.3,79
2026-07-11,'19:13:36.430',31.528,9.0,129.5,6.3,79
2026-07-11,'19:13:36.452',31.733,9.1,133.5,6.2,79
2026-07-11,'19:13:36.550',33.039,9.6,136.2,6.2,79
2026-07-11,'19:13:36.650',32.339,9.3,129.0,6.2,79
2026-07-11,'19:13:36.751',35.773,10.7,130.5,6.2,79
2026-07-11,'19:13:36.851',52.574,17.3,133.4,6.2,64
2026-07-11,'19:13:36.951',65.246,22.3,135.1,6.2,64
2026-07-11,'19:13:37.050',79.717,28.0,136.3,13.3,64
2026-07-11,'19:13:37.150',82.057,29.0,137.7,18.3,99
2026-07-11,'19:13:37.250',80.799,28.5,139.0,21.4,99
2026-07-11,'19:13:37.867',66.303,22.7,142.8,21.4,99
2026-07-11,'19:13:37.889',66.225,22.7,143.9,21.3,64
2026-07-11,'19:13:37.988',74.506,26.0,145.2,21.3,64
2026-07-11,'19:13:38.087',71.025,24.6,144.3,21.2,64
2026-07-11,'19:13:38.187',74.738,26.1,129.9,21.2,64
2026-07-11,'19:13:38.287',55.287,18.4,133.3,21.2,64
2026-07-11,'19:13:38.388',44.701,14.2,135.3,21.1,64
2026-07-11,'19:13:38.488',34.128,10.1,135.7,21.1,79
2026-07-11,'19:13:38.588',28.959,8.0,135.8,21.0,79
2026-07-11,'19:13:38.687',25.130,6.5,129.6,21.0,79
2026-07-11,'19:13:39.803',20.217,4.6,124.5,20.9,79
2026-07-11,'19:13:39.824',20.214,4.6,121.2,20.9,79
2026-07-11,'19:13:39.923',10.867,0.9,116.4,20.9,99
